id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
104876,"['不', '知', '什', '前', '面', '人', '评', '不', '力', '然', '菜', '真', '不', '好', '吃', '旗', '鱼', '南', '方', '人', '没', '吃', '差', '东', '西', '次', '点', '鱼', '没', '才', '便', '点', '旗', '鱼', '实', '点', '时', '候', '不', '知', '道', '什', '反', '正', '后', '不', '点', '道', '酸', '菜', '鱼', '分', '量', '很', '大', '价', '格', '便', '宜', '感', '觉', '家', '店', '良', '心', '周', '末', '人', '上', '菜', '吃', '完', '好', '久', '才', '二', '服', '务', '员', '说', '声', '不', '好', '意', '思', '久', '觉', '句', '话', '够', '不', '觉', '服', '务', '差', '吃', '饭', '还', '很', '实', '惠', '今', '天', '坐', '角', '落', '吃', '饭', '直', '坐', '店', '内', '最', '中', '间', '桌', '客', '轰', '炸', '耳', '朵', '度', '人', '架', '男', '吃', '上', '衣', '都', '掀', '半', '只', '脚', '踩', '椅', '子', '上', '站', '大', '声', '说', '话', '河', '南', '口', '音', '估', '计', '店', '员', '不', '好', '意', '思', '劝', '真', '丢', '脸', '丢', '家', '大', '排', '档']",-2,-2,-2,-2,1,-2,-1,1,-2,-2,-2,-1,-2,-2,1,0,-2,-1,0,-2
104877,"['实', '开', '业', '直', '想', '试', '试', '无', '奈', '川', '菜', '太', '辣', '不', '大', '狮', '子', '爱', '没', '人', '陪', 'T', 'T', '最', '近', '终', '吃', '茅', '庐', '印', '象', '外', '卖', '辣', '小', '鬼', '元', '送', '点', '毛', '血', '旺', '糖', '醋', '里', '脊', '提', '前', '小', '时', '定', '餐', '预', '约', '结', '果', '点', '送', '送', '餐', '人', '员', '态', '度', '很', '好', '还', '检', '查', '下', '厚', '纸', '质', '手', '提', '袋', '外', '包', '装', '里', '面', '密', '封', '好', '包', '装', '很', '讲', '究', '干', '净', '卫', '生', '毛', '血', '旺', '确', '实', '挺', '辣', '很', '够', '味', '量', '很', '大', '份', '价', '钱', '不', '贵', '糖', '醋', '里', '脊', '肉', '稍', '微', '些', '硬', '点', '凉', '勾', '芡', '还', '不', '错', '番', '茄', '酱', '味', '道', '重', '份', '还', '说', '下', '服', '务', '很', '好', '订', '餐', '送', '餐', '都', '电', '话', '确', '认', '再', '吃', '完', '后', '竟', '然', '还', '回', '访', '改', '天', '去', '店', '里', '点', '些']",-2,-2,-2,0,1,-2,1,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,1,1
104878,"['选', '择', '阳', '光', '百', '货', '家', '棒', '约', '翰', '点', '份', '缤', '纷', '虾', '球', '中', '份', '薄', '饼', '披', '萨', '共', '块', '上', '面', '点', '缀', '十', '炸', '很', '酥', '脆', '虾', '球', '面', '虾', '点', '点', '中', '间', '还', '点', '缀', '点', '青', '椒', '不', '辣', '还', '很', '大', '泡', '椒', '不', '口', '吃', '下', '去', '不', '想', '象', '中', '辣', '挺', '好', '吃', '原', '价', '大', '众', '还', '立', '减', '元', '划', '算', '还', '点', '份', '汤', '汤', '味', '道', '中', '规', '中', '矩', '没', '很', '大', '亮', '点', '最', '后', '还', '点', '份', '夏', '威', '夷', '风', '情', '炒', '米', '饭', '味', '道', '酸', '真', '没', '量', '很', '少', '盘', '子', '很', '浅', '最', '上', '面', '米', '饭', '烤', '制', '已', '很', '硬', '口', '感', '非', '常', '不', '好', '价', '格', '后', '绝', '不', '会', '再', '点']",-2,1,-2,-2,-2,-2,-2,0,1,0,-2,-2,-2,-2,-1,0,-2,-2,0,-2
104879,"['动', '门', '开', '复', '古', '吊', '船', '先', '进', '投', '影', '漂', '亮', '迎', '宾', '宾', '服', '务', '员', '带', '领', '找', '座', '位', '角', '落', '位', '置', '蛮', '喜', '欢', '环', '境', '清', '爽', 'g', 'a', 'n', 'j', 'i', 'n', 'g', '扶', '梯', '上', '映', '入', '眼', '帘', '幕', '春', '天', '人', '心', '旷', '神', '怡', '复', '古', '真', '皮', '沙', '发', '锈', '迹', '斑', '斑', '铁', '帘', '灯', '光', '铁', '窗', '相', '插', '交', '涉', '忽', '明', '忽', '暗', '真', '小', '时', '候', '去', '外', '婆', '家', '黄', '泥', '墙', '木', '凳', '子', '软', '沙', '发', '渔', '船', '簸', '箕', '老', '公', '儿', '子', '坐', '下', '点', '菜', '儿', '子', '点', '闹', '还', '好', '服', '务', '员', '挺', '耐', '心', '素', '鲍', '鱼', '最', '喜', '欢', '道', '菜', '最', '喜', '欢', '芥', '末', '味', '欲', '罢', '不', '感', '觉', '红', '烧', '肉', '配', '上', '爱', '扇', '贝', '模', '样', '白', '色', '馒', '头', '味', '道', '外', '婆', '家', '真', '没', '法', '拼', '客', '家', '豆', '腐', '老', '公', '儿', '子', '吃', '好', '香', '外', '酥', '里', '嫩', '榴', '莲', '酥', '最', '爱', '小', '棠', '菜', '摆', '盘', '唯', '美', '味', '道', '更', '佳', '面', '包', '新', '语', '儿', '子', '最', '爱', '中', '间', '出', '现', '小', '插', '曲', '后', '想', '去', '表', '扬', '姓', '陈', '点', '胖', '胖', '服', '务', '员', '儿', '子', '闹', '非', '常', '感', '谢', '服', '务', '员', '谢', '谢']",-2,-2,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,-2,-2,0,1,-2,1,-2
104880,"['农', '科', '路', '上', '两', '家', '串', '店', '家', '好', '冰', '城', '辣', '羊', '肉', '串', '吃', '必', '须', '好', '吃', '牛', '肚', '很', '实', '惠', '分', '量', '大', '金', '针', '菇', '扇', '贝', '做', '炒', '鸡', '好', '吃', '炒', '鸡', '棒', '酱', '肉', '炒', '米', '形', '状', '好', '米', '吃', '不', '硬', '不', '软', '绝', '爽', '口', '妈', '妈', '三', '人', '才', '吃', '团', '购', '划', '算', '撒', '吃', '不', '完', '服', '务', '员', '还', '会', '包', '炒', '鸡', '贴', '心', '收', '银', '姐', '姐', '美', '女', '上', '回', '朋', '友', '凌', '晨', '四', '点', '撸', '串', '服', '务', '态', '度', '超', '好', '附', '近', '泡', '朋', '友', '晚', '上', '还', '会', '告', '诉', '样', '才', '最', '划', '算', '五', '哥', '烤', '翅', '必', '须', '必', '须', '好', '擦', '浪', '学', '校', '远', '家', '近', '会', '常', '只', '顾', '吃', '忘', '记', '拍', '太', '好', '吃']",-2,-2,-2,-2,1,-2,-2,0,1,1,-2,-2,-2,-2,1,1,1,-2,1,1
104881,"['参', '加', '活', '动', '试', '吃', '去', '前', '听', '说', '里', '环', '境', '好', '味', '道', '好', '东', '西', '新', '鲜', '体', '验', '番', '果', '然', '不', '错', '说', '印', '象', '冰', '镇', '秋', '葵', '平', '时', '很', '讨', '厌', '吃', '秋', '葵', '吃', '半', '盘', '鲜', '嫩', '爽', '口', '秋', '葵', '搭', '配', '餐', '厅', '特', '制', '酱', '汁', '刺', '激', '味', '蕾', '非', '常', '开', '胃', '鲟', '龙', '鱼', '锅', '焖', '海', '鲜', '值', '提', '罗', '氏', '虾', '非', '常', '新', '鲜', '肉', '质', '紧', 'Q', '弹', '焖', '恰', '好', '处', '时', '搭', '配', '餐', '厅', '酱', '汁', '食', '更', '加', '鱼', '汤', '熬', '制', '很', '鲜', '奶', '白', '色', '非', '常', '食', '欲', '帝', '王', '蟹', '刺', '身', '拼', '盘', '然', '大', '冬', '天', '吃', '冰', '刺', '身', '点', '不', '适', '应', '美', '食', '不', '辜', '负', '吃', '完', '后', '碗', '鱼', '汤', '好', '胃', '泡', '温', '泉', '样', '蚝', '仔', '煎', '前', '不', '喜', '欢', '吃', '类', '食', '物', '觉', '太', '腥', '家', '餐', '厅', '改', '良', '没', '太', '重', '腥', '味', '味', '道', '还', '不', '错', '烤', '榴', '莲', '烤', '炸', '开', '榴', '莲', '看', '非', '常', '食', '欲', '服', '务', '员', '很', '贴', '心', '分', '盘', '榴', '莲', '控', '简', '直', '持', '不', '住', '店', '里', '环', '境', '非', '常', '棒', '餐', '体', '验', '很', '好', '听', '老', '板', '介', '绍', '水', '果', '海', '鲜', '都', '空', '运', '价', '格', '马', '王', '堆', '还', '便', '宜', '吃', '完', '饭', '还', '挑', '选', '水', '果', '买', '回', '家', '值', '提', '红', '酒', '很', '棒', '出', '意', '料', '好', '老', '板', '国', '外', '酒', '庄', '运', '回', '具', '体', '价', '格', '不', '清', '楚', '说', '还', '挺', '实', '惠', '下', '次', '机', '会', '再', '去', '餐', '会', '选', '择', '白', '天', '户', '外', '好', '整', '餐', '厅', '营', '业', '面', '积', '千', '平', '米', '还', '沙', '滩', '攀', '岩', '适', '合', '小', '孩', '子', '玩', '天', '花', '板', '参', '考', '澳', '门', '酒', '店', '天', '空', '还', '棕', '榈', '树', '作', '主', '题', '餐', '厅', '还', '挺', '棒', '服', '务', '很', '不', '错', '求', '必', '应', '上', '菜', '很', '快', '值', '推', '荐']",-2,-2,-2,-2,1,-2,1,1,1,1,1,1,1,1,-2,1,1,-2,1,1
104882,"['泰', '国', '菜', '去', '结', '果', '发', '现', '家', '简', '直', '大', '杂', '烩', '什', '菜', '系', '都', '点', '非', '心', '意', '做', '泰', '国', '菜', '点', '海', '鲜', '炒', '饭', '块', '钱', '价', '格', '倒', '不', '贵', '毕', '竟', '含', '好', '些', '小', '菜', '饮', '料', '吃', '口', '真', '心', '平', '平', '里', '面', '虾', '仁', '明', '显', '泡', '发', '肉', '质', '松', '淡', '无', '味', '小', '菜', '里', '冬', '枣', '看', '颗', '冬', '枣', '烂', '请', '服', '务', '员', '换', '下', '隔', '会', '儿', '服', '务', '员', '居', '然', '直', '接', '手', '捏', '颗', '冬', '枣', '手', '会', '儿', '菜', '单', '会', '儿', '理', '桌', '子', '现', '直', '接', '冬', '枣', '递', '顾', '客', '没', '卫', '生', '尝', '试', '唯', '优', '点', '铁', '近', '店', '堂', '高', '挑', '没', '压', '抑', '感']",-2,-2,-2,-2,1,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,0,-2
104883,"['发', '现', '度', '家', '店', '代', '金', '券', '便', '宜', '看', '评', '不', '错', '试', '试', '服', '务', '非', '常', '好', '进', '门', '人', '招', '呼', '坐', '下', '倒', '水', '上', '菜', '什', '速', '度', '很', '快', '问', '必', '答', '还', '会', '帮', '鸡', '肉', '倒', '入', '火', '锅', '煮', '好', '后', '帮', '鸡', '油', '装', '家', '店', '实', '椰', '子', '鸡', '火', '锅', '配', '菜', '调', '料', '去', '酱', '料', '台', '配', '菜', '柜', '酱', '料', '￥', '人', '只', '普', '通', '葱', '香', '菜', '蒜', '头', '辣', '椒', '酱', '油', '陈', '醋', '沙', '姜', '海', '南', '小', '橘', '子', '挺', '喜', '欢', '橘', '子', '调', '出', '酱', '料', '很', '小', '清', '新', '锅', '底', '放', '椰', '子', '水', '半', '只', '鸡', '元', '只', '￥', '然', '后', '点', '下', '小', '吃', '些', '配', '菜', '配', '菜', '碟', '子', '颜', '色', '区', '分', '粉', '色', '￥', '月', '光', '绿', '色', '￥', '绿', '色', '￥', '蓝', '色', '￥', '配', '菜', '上', '面', '都', '包', '保', '鲜', '膜', '样', '卫', '生', '感', '觉', '不', '次', '没', '验', '野', '生', '马', '蹄', '板', '栗', '都', '般', '般', '佛', '手', '瓜', '千', '叶', '豆', '腐', '都', '还', '汤', '煲', '最', '后', '越', '越', '甜', '喝', '好', '碗', '干', '捞', '海', '南', '粉', '单', '价', '略', '贵', '什', '不', '做', '浇', '酱', '海', '南', '粉', '会', '更', '好', '吃', '呦', '最', '后', '买', '单', '共', '￥', '原', '价', '说', '不', '值', '团', '购', '价', '￥', '还', '算', '接', '受', '最', '后', '万', '科', '广', '场', '买', '满', '￥', '去', '玩', '游', '戏', '袋', '立', '白', '洗', '衣', '液', '不', '错']",-2,-2,-2,1,1,-2,1,-1,-2,1,-2,-2,-2,1,-2,0,-2,-2,1,-2
104884,"['新', '开', '前', '听', '镇', '江', '很', '家', '里', '南', '京', '家', '好', '怀', '激', '动', '期', '心', '情', '中', '大', '众', '点', '评', '霸', '王', '餐', '好', '不', '容', '易', '刚', '好', '节', '假', '日', '期', '间', '开', '始', '拉', '拢', '爸', '妈', '去', '吃', '爸', '很', '少', '出', '门', '玩', '人', '今', '天', '居', '然', '肯', '然', '后', '家', '三', '口', '坐', '铁', '三', '山', '街', '店', '铺', '址', '近', '做', '铁', '三', '山', '街', '然', '后', '号', '楼', '工', '商', '银', '行', '里', '出', '不', '马', '路', '工', '商', '银', '行', '升', '州', '路', '方', '走', '走', '米', '左', '右', '看', '新', '开', '越', '时', '空', '美', '食', '广', '场', '佬', '土', '家', '二', '楼', '刚', '进', '入', '看', '新', '开', '环', '境', '不', '错', '实', '际', '面', '积', '大', '服', '务', '工', '作', '人', '员', '非', '常', '热', '情', '态', '度', '非', '常', '友', '好', '服', '务', '位', '点', '赞', '大', '众', '点', '评', '中', '价', '值', '套', '餐', '火', '锅', '锅', '底', '佬', '土', '家', '特', '色', '老', '鹅', '锅', '底', '味', '道', '酸', '酸', '微', '辣', '刺', '激', '味', '觉', '觉', '还', '不', '错', '妈', '妈', '喜', '欢', '酸', '萝', '卜', '微', '辣', '酸', '辣', '味', '道', '调', '料', '丰', '富', '选', '爸', '爸', '觉', '味', '道', '不', '错', '还', '爸', '觉', '还', '很', '难', '般', '外', '面', '餐', '饮', '爸', '都', '会', '觉', '难', '吃', '今', '天', '还', '已', '类', '中', '高', '评', '价', '锅', '底', '挺', '大', '里', '面', '鹅', '肉', '酸', '萝', '卜', '开', '胃', '锅', '底', '烧', '天', '然', '气', '环', '境', '干', '净', '最', '重', '人', '好', '服', '务', '好', '大', '家', '都', '很', '热', '情', '工', '作', '态', '度', '非', '常', '好', '很', '积', '极', '服', '务', '很', '单', '位', '人', '都', '开', '业', '面', '带', '微', '笑', '服', '务', '李', '小', '云', '很', '热', '情', '服', '务', '非', '常', '周', '走', '还', '帮', '忙', '电', '梯', '爸', '妈', '都', '觉', '姑', '娘', '服', '务', '非', '常', '好', '全', '家', '都', '点', '赞', '店', '长', '非', '常', '好', '黄', '喉', '菜', '没', '店', '长', '换', '价', '格', '不', '样', '相', '差', '不', '大', '店', '长', '都', '帮', '忙', '推', '荐', '菜', '解', '决', '非', '常', '好', '店', '长', '外', '帮', '忙', '开', '火', '点', '火', '短', '发', '美', '女', '非', '常', '热', '情', '爸', '妈', '挺', '喜', '欢', '吃', '鹅', '肠', '提', '小', '建', '议', '套', '餐', '里', '面', '蔬', '菜', '品', '不', '点', '选', '择', '余', '选', '择', '爱', '吃', '蔬', '菜', '更', '好', '外', '南', '瓜', '饼', '点', '油', '改', '进', '下', '还', '加', '宝', '降', '火', '非', '常', '好', '柠', '檬', '水', '实', '喝', '出', '柠', '檬', '感', '觉', '蜂', '蜜', '舍', '放', '明', '显', '甜', '感', '觉', '不', '很', '店', '铺', '瓶', '里', '两', '片', '柠', '檬', '希', '继', '续', '保', '持', '生', '意', '兴', '隆', '活', '动', '优', '惠', '后', '机', '会', '还', '会', '去', '感', '谢', '大', '众', '点', '评', '抽', '中', '忠', '实', '吃', '货', '专', '业', '吃', '货']",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
104885,"['很', '意', '外', '加', '入', '大', '众', '点', '评', '没', '久', '中', '奖', '活', '动', '很', '惊', '喜', '次', '参', '加', '众', '吃', '货', '品', '尝', '美', '食', '认', '识', '新', '朋', '友', '不', '行', '业', '朋', '友', '带', '不', '信', '息', '感', '觉', '很', '不', '错', '桌', '六', '人', '小', '桌', '紧', '紧', '围', '绕', '氛', '围', '不', '错', '无', '辣', '不', '下', '饭', '没', '辣', '椒', '没', '辣', '味', '饭', '吃', '不', '下', '去', '次', '火', '锅', '带', '味', '蕾', '次', '欢', '乐', '旅', '先', '说', '说', '锅', '底', '吃', '鸳', '鸯', '锅', '菌', '汤', '锅', '貌', '似', '营', '养', '很', '丰', '富', '牛', '骨', '熬', '汤', '加', '乌', '鸡', '菌', '菇', '尝', '似', '贺', '兰', '山', '野', '生', '蘑', '菇', '很', '好', '吃', '营', '养', '不', '说', '棒', '棒', '哒', '毛', '肚', '真', '心', '不', '错', '摆', '冰', '块', '上', '已', '保', '持', '新', '鲜', '吃', '口', '感', '脆', '爽', '不', '会', '辣', '汤', '夺', '走', '味', '不', '会', '菌', '汤', '掩', '盖', '鲜', '味', '觅', '辣', '酸', '梅', '汁', '独', '家', '秘', '制', '加', '入', '实', '原', '料', '耐', '性', '花', '足', '时', '间', '心', '思', '熬', '制', '出', '酸', '酸', '甜', '甜', '非', '常', '好', '喝', '怕', '辣', '朋', '友', '中', '舌', '尖', '上', '辣', '味', '缓', '解', '胃', '里', '火', '热', '牛', '羊', '肉', '片', '肥', '牛', '滚', '滚', '热', '气', '火', '锅', '中', '逐', '渐', '变', '成', '人', '垂', '涎', '三', '尺', '食', '物', '真', '超', '级', '赞', '服', '务', '非', '常', '赞', '店', '里', '帅', '小', '伙', '萌', '妹', '子', '都', '很', '热', '情', '整', '店', '感', '觉', '热', '闹', '不', '喜', '欢', '安', '静', '人', '肯', '定', '坐', '家', '里', '面', '点', '位', '置', '否', '热', '闹', '会', '想', '逃', '装', '修', '古', '色', '古', '香', '很', '特', '色', '配', '上', '灯', '光', '菜', '品', '更', '加', '诱', '人', '建', '议', '去', '店', '里', '面', '先', '喝', '点', '菌', '汤', '上', '菜', '不', '惜', '锅', '靓', '汤']",-2,-2,-2,1,1,1,1,-2,-2,1,1,0,-2,1,1,1,-2,-2,1,1
104886,"['前', '去', '亿', '合', '成', '店', '现', '家', '门', '口', '环', '境', '人', '感', '觉', '亿', '合', '成', '好', '安', '静', '宽', '敞', '不', '想', '亿', '合', '成', '烟', '大', '唱', '道', '新', '菜', '品', '五', '花', '肉', '卷', '明', '太', '鱼', '子', '还', '参', '鸡', '汤', '很', '推', '荐', '五', '花', '肉', '烤', '很', '香', '再', '卷', '上', '明', '太', '鱼', '子', '不', '吃', '腥', '接', '受', '好', '不', '明', '太', '鱼', '子', '数', '收', '费', '不', '口', '说', '栋', '房', '子', '店', '家', '还', '很', '良', '心', '参', '鸡', '汤', '妈', '说', '加', '浓', '汤', '宝', '熬', '不', '清', '楚', '只', '汤', '真', '很', '鲜', '味', '道', '棒', '棒', '哒', '只', '再', '抛', '开', '鸡', '前', '鸡', '里', '碎', '糯', '米', '鸡', '泡', '开', '后', '鸡', '汤', '里', '股', '糯', '米', '大', '葱', '味', '道', '建', '议', '喝', '完', '汤', '再', '吃', '鸡', '韩', '式', '烤', '肉', '吃', '腌', '后', '肉', '嫩', '入', '味', '不', '家', '虾', '鱿', '鱼', '腌', '人', '很', '喜', '欢', '海', '鲜', '拼', '盘', '都', '新', '鲜', '扇', '贝', '都', '处', '理', '黄', '花', '鱼', '味', '道', '般', '新', '鲜', '程', '度', '还', '不', '错', '开', '始', '点', '南', '瓜', '饼', '没', '点', '上', '顿', '南', '瓜', '饼', '原', '汁', '原', '味', '太', '油', '拌', '花', '菜', '般', '点', '酸', '人', '喜', '欢', '甜', '点', '服', '务', '还', '好', '人', '均', '性', '价', '还', '还', '送', '两', '新', '开', '店', '折', '券', '停', '车', '方', '便', '样']",-2,-2,-2,-2,1,1,-2,-2,0,-2,-2,1,1,-2,-2,0,1,1,1,-2
104887,"['首', '先', '感', '谢', '大', '众', '点', '评', '抽', '中', '吃', '霸', '王', '餐', '知', '道', '抽', '中', '刻', '心', '里', '美', '滋', '滋', '八', '海', '里', '海', '记', '牛', '肉', '今', '年', '月', '日', '开', '业', '看', '谢', '霆', '锋', '拍', '十', '二', '道', '锋', '味', '后', '直', '很', '想', '试', '试', '家', '牛', '肉', '火', '锅', '店', '址', '八', '合', '里', '位', '扬', '名', '广', '场', '旁', '香', '洲', '湾', '仔', '沙', '巴', '士', '站', '附', '近', '下', '车', '后', '扬', '名', '广', '场', '方', '走', '会', '看', '店', '铺', '大', '马', '路', '挺', '容', '易', '找', '营', '业', '时', '间', '下', '午', '点', '才', '上', '班', '吃', '货', '不', '上', '午', '去', '吃', '环', '境', '店', '面', '不', '太', '大', '座', '位', '点', '点', '紧', '密', '点', '吵', '板', '还', '算', '干', '净', '张', '台', '旁', '都', '设', '垃', '圾', '桶', '感', '觉', '挺', '好', '空', '调', '不', '太', '够', '力', '吃', '吃', '很', '容', '易', '汗', '点', '希', '改', '善', '改', '善', '调', '料', '助', '式', '感', '觉', '酱', '油', '加', '上', '沙', '茶', '酱', '吃', '牛', '肉', '顶', '呱', '呱', '汤', '料', '清', '汤', '底', '不', '知', '道', '不', '牛', '骨', '煲', '价', '格', '普', '遍', '元', '盘', '食', '物', '胸', '口', '油', '很', '香', '五', '花', '趾', '肉', '质', '嫩', '滑', '三', '花', '趾', '入', '口', '溶', '牛', '筋', '丸', '很', '弹', '牙', '生', '牛', '肉', '丸', '爽', '口', '切', '记', '牛', '肉', '不', '煮', '太', '久', '否', '太', '硬', '没', '口', '感', '点', '正', '吃', '完', '走', '人', '外', '面', '还', '大', '堆', '人', '排', '队', '吃', '做', '生', '意', '样', '火', '爆', '场', '景', '睡', '半', '夜', '会', '笑', '醒', '真', '心', '佩', '服', '赞']",1,1,1,-2,-2,-2,-2,0,-2,1,-1,-1,0,1,-2,1,-2,-2,1,-2
104888,"['点', '半', '江', '西', '冷', '大', '卖', '场', '门', '口', '看', '冷', '清', '街', '道', '差', '点', '走', '错', '方', '问', '保', '安', '小', '哥', '才', '知', '道', '点', '才', '开', '门', '只', '好', '附', '近', '溜', '达', '商', '届', '开', '业', '再', '转', '悠', '会', '儿', '下', '午', '点', '才', '觉', '饿', '看', '门', '口', '财', '门', '想', '北', '京', '觉', '不', '特', '色', '无', '奈', '家', '人', '看', '上', '家', '只', '好', '迈', '步', '敲', '门', '看', '菜', '单', '价', '格', '略', '贵', '支', '付', '宝', '微', '信', '支', '付', '折', '少', '感', '觉', '点', '优', '惠', '点', '菜', '都', '不', '记', '唯', '独', '菠', '萝', '饭', '记', '忆', '犹', '新', '年', '爱', '最', '好', '吃', '炒', '饭', '没']",-2,1,-2,-2,-2,-2,-2,-1,-2,0,-2,-2,-2,-2,-2,1,-2,-2,1,-2
104889,"['人', '广', '黄', '金', '段', '想', '找', '装', '修', '特', '色', '饭', '店', '点', '都', '不', '难', '关', '键', '家', '年', '代', '主', '题', '饭', '店', '很', '符', '合', '下', '怀', '旧', '复', '古', '情', '怀', '店', '家', '布', '置', '很', '心', '店', '里', '处', '都', '古', '旧', '装', '饰', '电', '风', '扇', '摩', '托', '车', '摆', '件', '字', '机', '录', '音', '机', '鸟', '笼', '装', '饰', '台', '灯', '很', '亮', '点', '属', '偶', '抬', '头', '会', '意', '外', '发', '现', '装', '修', '还', '兼', '顾', '下', '美', '式', '田', '园', '风', '绿', '植', '很', '整', '体', '上', '很', '优', '雅', '舒', '适', '环', '境', '下', '餐', '心', '情', '很', '好', '首', '先', '下', '单', '速', '度', '很', '快', '上', '菜', '话', '遇', '上', '繁', '忙', '饭', '点', '会', '稍', '慢', '还', '接', '受', '范', '围', '内', '整', '体', '上', '菜', '速', '度', '算', '快', '助', '免', '费', '茶', '水', '喝', '很', '清', '口', '老', '旧', '搪', '瓷', '杯', '蛮', '特', '米', '饭', '助', '想', '吃', '少', '盛', '少', '不', '浪', '费', '点', '做', '蛮', '好', '店', '员', '感', '觉', '点', '忙', '不', '大', '概', '太', '忙', '人', '少', '时', '候', '不', '见', '人', '影', '果', '再', '点', '笑', '容', '更', '好', '去', '好', '次', '基', '上', '长', '草', '很', '久', '大', '家', '推', '荐', '菜', '都', '吃', '遍', '价', '格', '说', '非', '常', '亲', '民', '寸', '土', '寸', '金', '方', '人', '均', '五', '六', '十', '已', '吃', '很', '满', '足', '菜', '品', '太', '介', '绍', '喜', '欢', '菜', '灯', '影', '土', '豆', '丝', '摆', '盘', '貌', '美', '花', '土', '豆', '丝', '切', '细', '丝', '丝', '炸', '酥', '脆', '小', '点', '很', '好', '吃', '妈', '妈', '蒸', '蛋', '肉', '卖', '相', '很', '普', '通', '菜', '主', '吃', '时', '候', '感', '觉', '家', '里', '吃', '样', '口', '味', '适', '中', '最', '喜', '欢', '底', '层', '肉', '糜', '配', '上', '鸡', '蛋', '然', '后', '混', '米', '饭', '里', '吃', '回', '小', '时', '候', '上', '酱', '肥', '牛', '严', '格', '说', '土', '豆', '肥', '牛', '不', '胜', '土', '豆', '伴', '酱', '很', '好', '吃', '特', '拌', '饭', '肥', '牛', '肉', '挺', '嫩', '不', '性', '价', '差', '点', '石', '锅', '海', '鲜', '泡', '饭', '真', '非', '常', '鲜', '美', '开', '始', '还', '想', '会', '不', '会', '放', '很', '味', '精', '还', '好', '后', '没', '口', '渴', '米', '粒', '油', '炸', '后', '再', '海', '鲜', '鱼', '肉', '虾', '米', '青', '菜', '煮', '热', '爽', '口', '清', '淡', '果', '冬', '天', '吃', '话', '感', '觉', '会', '特', '好', '咸', '蛋', '黄', '南', '瓜', '咸', '淡', '正', '好', '炸', '酥', '酥', '裹', '厚', '薄', '均', '匀', '蛋', '黄', '热', '吃', '停', '不', '下', '节', '奏', '菠', '萝', '油', '条', '酸', '甜', '口', '搭', '配', '油', '条', '不', '油', '腻', '很', '清', '口', '菜', '后', '土', '汉', '堡', '油', '炸', '酥', '小', '淡', '馒', '头', '中', '夹', '块', '臭', '豆', '腐', '然', '后', '蘸', '下', '炼', '乳', '中', '西', '合', '璧', '味', '道', '很', '新', '奇', '口', '主', '食', '不', '错', '选', '择']",-2,1,-2,-2,0,-2,0,0,-1,-2,1,1,-2,-2,-2,1,0,-2,1,-2
104890,"['逼', '格', '满', '满', '次', '试', '吃', '活', '动', '后', '晚', '旧', '吃', '很', '满', '足', '菜', '品', '很', '丰', '富', '海', '鲜', '火', '锅', '烧', '烤', '小', '吃', '甜', '品', '吃', '次', '吃', '不', '完', '新', '店', '开', '业', '近', '些', '再', '吃', '推', '介', '吃', '觉', '好', '吃', '麻', '辣', '锅', '底', '锅', '端', '上', '感', '觉', '很', '不', '眼', '煮', '开', '后', '辣', '味', '香', '味', '都', '出', '类', '型', '麻', '辣', '锅', '好', '吃', '不', '止', '点', '点', '朋', '友', '吃', '冬', '阴', '功', '很', '味', '甜', '品', '甜', '品', '定', '吃', '蛋', '糕', '还', '些', '甜', '品', '都', '认', '真', '甜', '品', '还', '棉', '花', '糖', '葡', '萄', '配', '巧', '克', '力', '瀑', '布', '最', '后', '还', '吃', '奶', '油', '酥', '皮', '汤', '感', '觉', '整', '程', '都', '吃', '小', '蛋', '糕', '没', '吃', '蒸', '蛋', '喜', '欢', '点', '点', '甜', '甜', '味', '道', '大', '赞', '烤', '生', '蚝', '扇', '贝', '吃', '烤', '生', '蚝', '扇', '贝', '好', '满', '足', '去', '点', '吃', '好', '轮', '还', '很', '大', '贝', '壳', '不', '知', '道', '好', '酷', '味', '道', '余', '些', '海', '鲜', '寿', '司', '还', '去', '捞', '贝', '壳', '圣', '子', '些', '没', '吃', '桌', '吃', '很', '应', '味', '道', '不', '错', '然', '后', '觉', '海', '草', '些', '腥', '饮', '料', '很', '好', '看', '点', '点', '淡', '还', '上', '面', '蟹', '籽', '小', '豆', '腐', '不', '好', '吃', '外', '性', '价', '都', '算', '不', '错', '拍', '出', '调', '调', '摆', '盘', '都', '好', '好', '看', '值', '带', '朋', '友', '家', '里', '人']",-2,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,1,0,1,-2,1,1
